date,open,high,low,close,ID,ticker
8/25/17,79.88,80.7799,77.92,80.39,4449475,DLTR
8/25/17,84.69,85.5,84.49,85.27,1201896,DOV
8/25/17,90.57,90.97,90.31,90.34,934264,DPS
8/25/17,29.5,29.57,29.31,29.38,1945261,DRE
8/25/17,82.96,84.62,82.57,83.68,1783345,DRI
8/25/17,111.91,112.24,111.5,111.5,736733,DTE
8/25/17,87.39,87.5466,86.97,87.23,1708883,DUK
8/25/17,57.15,57.8,57.07,57.23,1180479,DVA
8/25/17,31.25,31.655,31.1,31.16,3246941,DVN
8/25/17,85.38,85.6,84.74,84.88,771416,DXC
8/25/17,79.68,80.5,79.46,80.08,2475918,D
8/25/17,118.19,118.71,115.71,116.93,2206081,EA
8/25/17,34.98,35.07,34.56,34.68,6885364,EBAY
8/25/17,131.09,131.5248,130.76,131.04,470403,ECL
8/25/17,84.44,84.87,84.3,84.48,778593,ED
8/25/17,141.12,141.18,140.39,140.7,304007,EFX
8/25/17,80.58,81.26,80.58,80.75,1606036,EIX
8/25/17,105.26,107.15,104.92,106.5,3170872,EL
8/25/17,85.15,85.45,84.8,84.87,445748,EMN
8/25/17,58.39,58.73,58.288,58.56,1239543,EMR
8/25/17,85.01,85.22,84.46,84.51,2211256,EOG
8/25/17,465.24,468.16,463.71,466.19,438603,EQIX
8/25/17,68.07,68.25,67.89,67.94,1191219,EQR
8/25/17,61.42,61.49,60.67,61.06,1860530,EQT
8/25/17,60.73,61.23,60.67,60.79,1426493,ESRX
8/25/17,266.52,267.49,265.65,265.65,226924,ESS
8/25/17,63.05,63.385,62.96,63.08,1325430,ES
8/25/17,41.03,41.37,40.93,41.07,2815713,ETFC
8/25/17,71.04,71.1698,70.58,70.7,1734668,ETN
8/25/17,79.36,80.17,79.1131,79.85,932219,ETR
8/25/17,50.91,52.12,50.78,52.05,1298633,EVHC
8/25/17,112.95,113.4,111.72,111.76,1206428,EW
8/25/17,38.49,38.59,38.29,38.3,3193260,EXC
8/25/17,55.25,55.46,55.005,55.05,688229,EXPD
8/25/17,151.53,151.745,148.47,149.26,1171492,EXPE
8/25/17,77.87,77.967,76.75,76.9,493763,EXR
8/25/17,41.35,41.75,41.1,41.46,2564239,FAST
8/25/17,62.76,62.76,62.09,62.35,886536,FBHS
8/25/17,167.86,168.38,166.18,166.32,12614477,FB
8/25/17,15.71,15.75,15.13,15.29,18066313,FCX
8/25/17,207.73,209.01,207.1901,207.76,614224,FDX
8/25/17,32.75,32.92,32.56,32.69,3779592,FE
8/25/17,117.64,118.95,117.5,117.6,408054,FFIV
8/25/17,121.99,122.94,121.67,122.32,869849,FISV
8/25/17,91.59,91.75,91.18,91.34,830378,FIS
8/25/17,26.92,27,26.66,26.67,4254002,FITB
8/25/17,37.69,38.18,37.68,37.93,736457,FLIR
8/25/17,37.66,38.02,37.51,37.77,1071178,FLR
8/25/17,38.45,38.75,38.12,38.41,902389,FLS
8/25/17,34.82,36,34.8,35.88,5206849,FL
8/25/17,84.93,85,84.27,84.3,588858,FMC
8/25/17,27.2,27.47,27.08,27.25,3987863,FOXA
8/25/17,26.66,26.97,26.58,26.72,2628485,FOX
8/25/17,127.05,128.6,126.39,128.32,419066,FRT
8/25/17,25.52,25.84,25.49,25.76,2413229,FTI
8/25/17,65.05,65.25,64.1,64.69,1407834,FTV
8/25/17,10.77,10.88,10.76,10.82,35926827,F
8/25/17,200.32,200.7613,198.94,199.05,651470,GD
8/25/17,24.39,24.6,24.35,24.49,22867795,GE
8/25/17,20.78,21.17,20.615,21.03,3647627,GGP
8/25/17,74.23,74.43,73.69,73.79,3729031,GILD
8/25/17,56.03,56.03,55.01,55.02,3735613,GIS
8/25/17,28.61,28.8493,28.59,28.66,3299854,GLW
8/25/17,35.54,35.88,35.54,35.6,6685057,GM
8/25/17,939.21,940.73,930.1,930.5,1187313,GOOGL
8/25/17,923.49,925.555,915.5,915.89,1053376,GOOG
8/25/17,82.65,83.87,82.65,83.3,516067,GPC
8/25/17,94.37,94.72,93.051,93.35,669249,GPN
8/25/17,23.39,23.91,23.39,23.77,4467080,GPS
8/25/17,52.41,52.8,52.32,52.53,627709,GRMN
8/25/17,223.64,224.9489,222.13,222.47,2232476,GS
8/25/17,30.09,30.29,29.99,30.07,1975220,GT
8/25/17,159.24,160.3,158.19,159.79,657699,GWW
8/25/17,38.93,39.3709,38.84,39.01,6167208,HAL
8/25/17,95.28,96.06,95.08,95.2,988235,HAS
8/25/17,12.74,12.835,12.71,12.76,7728253,HBAN
8/25/17,23.91,24.4,23.91,24.27,2847364,HBI
8/25/17,79.37,80.12,78.89,79.51,1245723,HCA
8/25/17,71.79,72.35,71.65,71.92,1300762,HCN
8/25/17,29.53,29.7,29.4,29.54,2389127,HCP
8/25/17,148.51,150.53,148.4,149.65,3047971,HD
8/25/17,38.42,38.93,38.18,38.5,2626731,HES
8/25/17,54.8,55.17,54.685,55.03,2063467,HIG
8/25/17,210.03,212.45,208.25,208.94,407660,HII
8/25/17,63.16,63.71,63.01,63.48,1365008,HLT
8/25/17,47.36,48.01,47.31,47.72,2382926,HOG
8/25/17,37.63,38.06,37.63,37.91,2976625,HOLX
8/25/17,137.32,137.665,136.8,136.82,1996454,HON
8/25/17,17.99,18.14,17.805,17.95,9035773,HPE
8/25/17,19.54,19.64,19.31,19.31,13592877,HPQ
8/25/17,44.44,45.18,44.42,44.78,1649496,HP
8/25/17,30.47,30.56,29.69,29.71,1603935,HRB
8/25/17,31.45,31.95,31.3,31.34,5070517,HRL
8/25/17,119.3,120.07,119.06,119.66,333506,HRS
8/25/17,85.94,86.2325,85.39,85.785,968066,HSIC
8/25/17,17.62,17.77,17.535,17.7,3402191,HST
8/25/17,105.95,106.29,105.07,105.16,1361194,HSY
8/25/17,252.18,254.27,252.18,253,688469,HUM
8/25/17,143.3,144.19,143.25,143.74,2872893,IBM
8/25/17,64.98,65.72,64.8,65.41,1803318,ICE
8/25/17,153,153,150.95,151.08,525967,IDXX
8/25/17,135.42,136.61,135.42,135.92,168842,IFF
8/25/17,195.29,195.29,191.06,192.19,555710,ILMN
8/25/17,124.38,124.41,121.41,121.76,712089,INCY
8/25/17,46.82,46.9,46.47,46.52,1360234,INFO
8/25/17,34.82,34.93,34.58,34.67,14726829,INTC
8/25/17,135.66,137.79,135.66,137.35,1530029,INTU
8/25/17,20.1,20.32,19.99,20.2,6046212,IPG
8/25/17,54.13,54.89,53.88,54.59,2015714,IP
8/25/17,98.35,99.95,97.875,98.82,9833611,IQV
8/25/17,38.73,38.78,38.47,38.47,947599,IRM
8/25/17,84.28,85.13,84.28,84.63,1171884,IR
8/25/17,330.3497,330.9897,325.4463,326.2097,821181,ISRG
8/25/17,136.71,137.38,136.44,136.81,621712,ITW
8/25/17,119.05,119.24,118.555,118.75,356533,IT
8/25/17,32.78,33,32.59,32.77,2035190,IVZ
8/25/17,96.98,98.39,96.635,97.66,833254,JBHT
8/25/17,38.87,39.12,38.72,38.83,3941935,JCI
8/25/17,51.65,52.2,51.45,51.94,590662,JEC
8/25/17,131.91,132.56,131.62,131.68,4133347,JNJ
8/25/17,27.61,27.7866,27.53,27.54,1317258,JNPR
8/25/17,91.88,92.48,91.8,91.89,11794644,JPM
8/25/17,43.89,46.02,43.89,45.34,1878660,JWN
8/25/17,17.61,17.71,17.565,17.59,6758589,KEY
8/25/17,83.28,83.32,82.45,82.6,3285798,KHC
8/25/17,19.67,19.97,19.51,19.85,2382409,KIM
8/25/17,90.71,91.43,90.08,90.48,474123,KLAC
8/25/17,121.07,122.23,121.07,121.52,997383,KMB
8/25/17,19.12,19.26,19.06,19.17,7981740,KMI
8/25/17,64.14,65,63.96,64.39,1551315,KMX
8/25/17,41.98,42.67,41.975,42.29,1312807,KORS
8/25/17,45.6,45.76,45.56,45.57,8807143,KO
8/25/17,21.32,22.06,21.3,21.74,31786570,KR
8/25/17,38.45,39.44,38.4,39.22,2792571,KSS
8/25/17,104.75,105.19,103.63,104.37,1515201,KSU
8/25/17,68,68.1,67.4,67.71,2241284,K
8/25/17,36.39,37.015,36.2,36.56,3048311,LB
8/25/17,45.37,45.55,45.29,45.32,585197,LEG
8/25/17,50.2059,50.7353,50.0686,50.598,1301752,LEN
8/25/17,154.92,156.449,154.44,154.77,729120,LH
8/25/17,34.01,34.34,34.01,34.3,968323,LKQ
8/25/17,180.77,180.89,178.97,179.22,240743,LLL
8/25/17,78.96,79.53,78.74,78.79,2171482,LLY
8/25/17,303.92,304.68,302.71,302.8,571101,LMT
8/25/17,68.52,69.07,68.11,68.18,1179143,LNC
8/25/17,42.99,43.09,42.725,42.87,1142007,LNT
8/25/17,72.63,73.63,72.53,73.35,6425491,LOW
8/25/17,159.3,159.97,156.5214,157.86,1272017,LRCX
8/25/17,24.08,24.32,24.02,24.23,975631,LUK
8/25/17,50.9,52.91,50.84,52.68,8842651,LUV
8/25/17,90.3,91.41,89.99,90.26,2309431,LYB
8/25/17,47.33,47.61,47.19,47.48,1045242,L
8/25/17,107.56,108.12,106.92,107.09,374706,MAA
8/25/17,53.63,54.45,53.04,54.26,1323820,MAC
8/25/17,100.79,100.97,100.15,100.66,1346355,MAR
8/25/17,36.63,36.67,36.12,36.31,2201369,MAS
8/25/17,16.31,16.54,16.18,16.47,4798796,MAT
8/25/17,133.3,133.6,132.56,132.75,2215524,MA
8/25/17,158.89,159.34,158.53,158.82,2019582,MCD
8/25/17,82.82,83.22,82.45,82.63,770343,MCHP
8/25/17,147.66,148.03,147.16,147.58,954681,MCK
8/25/17,132.83,133.11,132.235,132.39,597536,MCO
8/25/17,41.96,42.2,41.41,41.48,11397771,MDLZ
8/25/17,79.42,79.85,79.03,79.06,4231172,MDT
8/25/17,47.73,48.18,47.66,47.99,5658282,MET
8/25/17,31.6,31.92,31.42,31.83,4741353,MGM
8/25/17,247.1,248.46,245.425,247.06,310912,MHK
8/25/17,95.1,95.25,94.441,94.91,812107,MKC
8/25/17,200.53,200.53,193.995,195.54,943185,MLM
8/25/17,77.21,77.46,76.91,76.96,1698241,MMC
8/25/17,203.44,203.45,202.05,202.13,1238228,MMM
8/25/17,55.17,55.7,54.93,55.22,1810028,MNST
8/25/17,116.67,116.92,116.6,116.85,903491,MON
8/25/17,20.34,20.54,20.21,20.37,2300796,MOS
8/25/17,63.89,64.56,63.8,64.08,4860642,MO
8/25/17,51.47,52.2,51.36,51.72,3101428,MPC
8/25/17,62.87,63.29,62.77,62.94,5274946,MRK
8/25/17,11.07,11.1,10.955,11.05,7086851,MRO
8/25/17,72.86,73.35,72.48,72.82,12794301,MSFT
8/25/17,86.76,87.47,86.44,86.88,872762,MSI
8/25/17,46.17,46.42,45.73,45.94,5659431,MS
8/25/17,153.31,154.51,153.31,153.8,488166,MTB
8/25/17,594.09,594.09,587.19,590.38,107074,MTD
8/25/17,30.3,30.39,30.05,30.29,13929789,MU
8/25/17,30.27,30.78,30.21,30.53,3856561,MYL
8/25/17,20.65,21.27,20.65,21.11,8701564,M
8/25/17,13.67,13.79,13.63,13.63,1078369,NAVI
8/25/17,23.65,23.81,23.485,23.65,2207924,NBL
8/25/17,57.99,58,57.58,57.72,1936537,NCLH
8/25/17,75.25,76.15,75.25,75.75,560380,NDAQ
8/25/17,149.66,150.45,149,150.1,1259107,NEE
8/25/17,37,37.34,36.98,36.99,4172170,NEM
8/25/17,168.58,168.75,165.5,165.95,4064040,NFLX
8/25/17,25.2,25.4354,25.06,25.31,2622597,NFX
8/25/17,27.07,27.215,27.01,27.11,1393070,NI
8/25/17,54.03,54.2,53.5375,53.9,6416622,NKE
8/25/17,39.39,39.64,39.32,39.49,1521676,NLSN
8/25/17,269.99,270.57,268.55,269.33,616140,NOC
8/25/17,30.21,30.7455,30.19,30.52,2024457,NOV
8/25/17,25.32,25.38,24.355,24.58,7480305,NRG
8/25/17,118.53,119.53,117.86,118.21,989767,NSC
8/25/17,38.97,38.99,38.52,38.54,1987261,NTAP
8/25/17,89.93,90.51,89.66,89.73,1356373,NTRS
8/25/17,54.94,55,54.08,54.71,1671782,NUE
8/25/17,166.17,166.58,163.55,163.81,8930022,NVDA
8/25/17,48.33,48.51,47.965,48.12,3008859,NWL
8/25/17,13.28,13.47,13.0695,13.42,1492854,NWSA
8/25/17,13.65,13.85,13.55,13.75,222052,NWS
8/25/17,53.65,53.84,53.48,53.66,1893018,OKE
8/25/17,73.17,74.15,73.04,73.13,2677071,OMC
8/25/17,49.44,49.44,49.1501,49.24,7853334,ORCL
8/25/17,196.59,205.41,196.26,202.28,1375913,ORLY
8/25/17,59.21,59.43,59.0338,59.22,1925903,OXY
8/25/17,57.8,58.3701,57.58,58.04,913351,O
8/25/17,55.77,56.45,55.61,56.22,1065322,PAYX
8/25/17,16.71,16.905,16.67,16.86,1699962,PBCT
8/25/17,64.21,64.54,63.86,64.01,954425,PCAR
8/25/17,70,70.345,69.82,70.08,1353434,PCG
8/25/17,1822.83,1822.83,1788.29,1793.48,423164,PCLN
8/25/17,37.43,37.88,36.93,37.75,2391649,PDCO
8/25/17,47.37,47.47,47.13,47.29,1167877,PEG
8/25/17,116.74,116.9,115.8,115.85,3443198,PEP
8/25/17,33.28,33.62,33.23,33.39,14393883,PFE
8/25/17,63.35,63.59,63.28,63.33,857261,PFG
8/25/17,48.43,48.74,48.38,48.4,2406726,PGR
8/25/17,92.65,92.86,92.41,92.51,4932978,PG
8/25/17,25.01,25.43,25.01,25.31,3184484,PHM
8/25/17,157.36,157.82,156.85,157.3,621106,PH
8/25/17,110.55,110.99,109.87,110.36,524525,PKG
8/25/17,65.4,65.63,65.22,65.35,294001,PKI
8/25/17,62.6,62.9,62.26,62.58,1303269,PLD
8/25/17,115.19,115.41,114.48,114.8,3109531,PM
8/25/17,128.18,128.45,127.63,127.88,991080,PNC
8/25/17,61.26,61.66,61.26,61.51,416158,PNR
8/25/17,90.1,90.41,89.82,90.02,597781,PNW
8/25/17,103.98,104.09,103.23,103.72,863929,PPG
8/25/17,39.56,39.81,39.5,39.59,1597293,PPL
8/25/17,77.82,78.23,77.37,77.42,1060784,PRGO
8/25/17,102.13,103.05,101.89,102.82,2069580,PRU
8/25/17,204.66,205.395,203,203.87,569306,PSA
8/25/17,84.3,84.84,83.37,83.42,1778851,PSX
8/25/17,127.53,129.28,124.14,125.9,1507695,PVH
8/25/17,34.6,34.88,34.52,34.61,853452,PWR
8/25/17,129,129.914,127.56,129.2,1266810,PXD
8/25/17,132.37,132.98,132.08,132.42,527578,PX
8/25/17,60.33,60.58,59.61,59.97,4087413,PYPL
8/25/17,52.78,52.8545,52.02,52.03,8684669,QCOM
8/25/17,70.52,71.26,70.1998,70.93,837493,QRVO
8/25/17,120.98,121.01,119.95,120.44,962020,RCL
8/25/17,485.25,487.77,477.38,477.8,531653,REGN
8/25/17,65.49,66.07,64.8801,65.75,766083,REG
8/25/17,257.5,260.58,257.23,260.24,301985,RE
8/25/17,14.5,14.58,14.43,14.45,7536367,RF
8/25/17,43.99,44.33,43.81,44.04,535899,RHI
8/25/17,105.38,105.64,104.61,105.33,1071031,RHT
8/25/17,79.22,79.53,78.56,78.75,420445,RJF
8/25/17,86.11,87.87,85.851,87.2,1178720,RL
8/25/17,74.3,74.41,73.845,74.2,459764,RMD
8/25/17,160.95,161.52,159.51,159.61,597010,ROK
8/25/17,229.59,231.29,229.59,230.76,247206,ROP
8/25/17,58.39,59.665,58.39,59.38,6287651,ROST
8/25/17,18.65,18.685,18.11,18.17,5547701,RRC
8/25/17,64.27,64.58,64.1,64.37,1045760,RSG
8/25/17,178.8,179.25,178,178.03,792062,RTN
8/25/17,151.82,152.54,150.82,152.1,4331677,SBAC
8/25/17,54.62,54.69,54.19,54.36,8601120,SBUX
8/25/17,60.23,60.645,59.69,60.08,1032292,SCG
8/25/17,39.79,40.02,39.64,39.76,3112035,SCHW
8/25/17,45,45.105,44.67,44.82,1718334,SEE
8/25/17,336.77,340.06,334.66,339.16,529524,SHW
8/25/17,62,65.22,61.32,62.68,5573384,SIG
8/25/17,107.55,107.89,105.04,105.15,2441067,SJM
8/25/17,63.11,64.13,62.99,63.88,5712609,SLB
8/25/17,97.46,98.37,96.64,97.85,341475,SLG
8/25/17,142.88,146.76,142.8,144.91,655680,SNA
8/25/17,86,86.33,85.87,86.22,949437,SNI
8/25/17,78.75,79.36,78.43,78.49,873155,SNPS
8/25/17,48.2,48.51,47.975,48.31,3792612,SO
8/25/17,151.99,152.63,151,151.27,580159,SPGI
8/25/17,157.17,159.99,155.85,159.04,1501224,SPG
8/25/17,71.87,72.02,71.05,71.72,553404,SRCL
8/25/17,119.07,119.66,119,119.03,996816,SRE
8/25/17,56.5,56.66,56.33,56.41,1932867,STI
8/25/17,94.05,94.6224,93.43,93.47,2205520,STT
8/25/17,31.07,31.4,30.85,31.25,3504783,STX
8/25/17,197.44,199.33,196.89,198.32,689197,STZ
8/25/17,102.74,103.1268,101.5501,101.98,1105720,SWKS
8/25/17,137.82,139.18,137.775,138.83,636271,SWK
8/25/17,30.53,30.85,30.44,30.54,2908220,SYF
8/25/17,139.94,140.335,139.34,139.88,1397244,SYK
8/25/17,29.51,29.68,29.37,29.47,4326262,SYMC
8/25/17,51.37,52.6,51.31,52.32,3897682,SYY
8/25/17,90.19,91.36,89.81,91,2467997,TAP
8/25/17,272.78,273.81,270.51,270.65,342200,TDG
8/25/17,78.7,79.19,78.37,78.49,941510,TEL
8/25/17,54.41,55.4,54.05,55.01,6979927,TGT
8/25/17,87.77,88.43,86.88,88,1740342,TIF
8/25/17,71.3,72.13,71.01,71.67,2965942,TJX
8/25/17,77.45,77.84,77.3,77.7,279473,TMK
8/25/17,176.54,178.595,176.46,177.22,1537681,TMO
8/25/17,41.41,42.16,41.35,41.88,2469090,TPR
8/25/17,42.24,42.88,41.29,41.72,4011818,TRIP
8/25/17,82.9,84.28,82.9,83.9,1510082,TROW
8/25/17,125.99,126.69,125.56,126.47,1332234,TRV
8/25/17,57.86,60.03,57.81,59.58,3487088,TSCO
8/25/17,64.28,64.68,63.245,63.25,2691718,TSN
8/25/17,66.99,67.38,66.37,66.4,1033163,TSS
8/25/17,101.48,101.8788,101.219,101.42,3067882,TWX
8/25/17,81.58,81.9,80.94,80.98,2627684,TXN
8/25/17,48.2,48.62,47.95,48.43,1244130,TXT
8/25/17,37.82,38.13,37.76,37.99,14187866,T
8/25/17,17.08,17.255,16.99,17.18,2683064,UAA
8/25/17,61.7,63.53,61.57,63.36,4620513,UAL
8/25/17,15.83,15.96,15.74,15.94,2344912,UA
8/25/17,39.23,39.34,38.95,39.04,1538207,UDR
8/25/17,108.81,109.63,108.13,108.94,286411,UHS
8/25/17,215.44,217.8,208.25,212.36,7890175,ULTA
8/25/17,195.33,195.54,194.14,194.36,1374959,UNH
8/25/17,48.55,48.74,48.32,48.55,707987,UNM
8/25/17,105.3,106.25,105.13,105.25,2473268,UNP
8/25/17,113.74,114.11,113.33,113.4,2015061,UPS
8/25/17,108.05,108.39,106.52,107.26,1073001,URI
8/25/17,52.09,52.41,51.98,52.07,3130463,USB
8/25/17,115.78,116.09,115.02,115.07,2246101,UTX
8/25/17,101.49,102.62,101.49,101.99,389192,VAR
8/25/17,63.02,63.86,62.98,63.42,1339518,VFC
8/25/17,28.75,29.4,28.61,29.19,4203064,VIAB
8/25/17,67.79,68.81,67.555,67.67,3915941,VLO
8/25/17,114.69,114.69,111.8531,113.13,1383047,VMC
8/25/17,74.16,75.09,73.79,74.7,1263129,VNO
8/25/17,80.75,80.75,79.59,79.67,994589,VRSK
8/25/17,101.78,102.12,101.3,101.44,364992,VRSN
8/25/17,156.88,156.9337,152.25,153.27,943835,VRTX
8/25/17,68,68.25,67.74,67.89,1167369,VTR
8/25/17,48.48,48.98,48.43,48.68,9846677,VZ
8/25/17,103.65,103.88,103.155,103.35,4467738,V
8/25/17,181.32,182.16,179.33,179.42,327661,WAT
8/25/17,80.8,81.81,80.61,81.13,5216763,WBA
8/25/17,89.15,90.71,88.6,90.25,3264270,WDC
8/25/17,65.24,65.465,64.94,65.1,1259059,WEC
8/25/17,52.27,52.57,51.76,51.77,15307840,WFC
8/25/17,168.19,169.2,167.47,168.45,400382,WHR
8/25/17,148.68,149.28,148.38,148.88,947000,WLTW
8/25/17,29.55,29.59,29.39,29.39,3669218,WMB
8/25/17,78.5,79.09,78.48,78.63,9902189,WMT
8/25/17,75.95,76.32,75.88,75.89,972461,WM
8/25/17,54.97,55.39,54.78,55.23,1043536,WRK
8/25/17,19,19.16,18.96,19,1687458,WU
8/25/17,133.85,135.29,132.8207,134.65,1128882,WYNN
8/25/17,97.31,97.6,96.54,96.99,1038714,WYN
8/25/17,31.56,31.98,31.51,31.7,2943638,WY
8/25/17,99.38,100.82,99.15,99.56,661067,XEC
8/25/17,49.53,49.6,49.36,49.37,2099752,XEL
8/25/17,64.52,64.96,63.83,64.75,3122660,XLNX
8/25/17,42.53,43.03,42.215,43.01,1776531,XL
8/25/17,76.56,77.13,76.43,76.72,6844875,XOM
8/25/17,54.7,55.04,54.33,54.8,1864467,XRAY
8/25/17,32.16,32.36,32.15,32.26,981954,XRX
8/25/17,60.38,60.73,60.27,60.48,555727,XYL
8/25/17,76.57,76.59,75.805,75.83,1188818,YUM
8/25/17,113.49,113.94,113.12,113.19,750381,ZBH
8/25/17,44.42,44.895,44.3286,44.7,1381288,ZION
8/25/17,61.73,61.97,61.24,61.33,1965984,ZTS
8/28/17,33.94,33.98,33.29,33.47,5160391,CFG
8/28/17,29.1,29.46,28.79,29.03,4411776,CF
8/28/17,49.78,49.92,49.49,49.74,1239227,CHD
8/28/17,3.79,3.83,3.59,3.65,40486003,CHK
8/28/17,69.5,71.12,69.4,71.05,3135906,CHRW
8/28/17,390.88,391.2,385.94,389.23,988045,CHTR
8/28/17,77.59,77.6125,76.63,77.09,382507,CINF
8/28/17,180.04,181.56,179.83,180.5,895714,CI
8/28/17,137.73,137.84,136.96,137.5,590446,CLX
8/28/17,71.28,71.33,70.655,70.9,3106097,CL
8/28/17,70.54,70.59,68.99,69.24,1521028,CMA
8/28/17,40.34,40.48,40.17,40.34,8331393,CMCSA
8/28/17,127.63,127.77,126.51,126.93,669780,CME
8/28/17,309.38,314.27,305.33,312.02,1760339,CMG
8/28/17,152.91,153.11,152.51,152.71,702515,CMI
8/28/17,48.57,48.7,48.41,48.63,1184564,CMS
8/28/17,86,87.02,85.84,86.34,690171,CNC
8/28/17,29.8,29.95,29.66,29.93,1949806,CNP
8/28/17,81.69,81.76,80.35,80.55,1356122,COF
8/28/17,24.77,24.97,24.54,24.76,3121784,COG
8/28/17,129.2,129.44,127.16,127.99,2006812,COL
8/28/17,247.25,248.22,246.01,247.63,288490,COO
8/28/17,43.6,43.63,42.7,43.05,4593413,COP
8/28/17,151.9,153.28,151.2,152.55,3776438,COST
8/28/17,16.4,16.48,16.01,16.09,6945266,COTY
8/28/17,51.52,51.59,50.331,50.74,3410673,CPB
8/28/17,94.08,94.19,92.85,93.66,5536074,CRM
8/28/17,31.6,31.66,31.41,31.54,12958921,CSCO
8/28/17,31.51,31.54,31.07,31.22,512008,CSRA
8/28/17,49,49.57,48.905,49.5,5519167,CSX
8/28/17,134.35,134.73,133.2,133.86,413695,CTAS
8/28/17,20.25,20.79,20.17,20.74,8732269,CTL
8/28/17,69.98,70.29,69.81,69.96,2961937,CTSH
8/28/17,75.54,75.88,75.31,75.6,1161423,CTXS
8/28/17,75.5,75.96,75.17,75.46,5068311,CVS
8/28/17,108.54,108.59,107.27,107.76,3681644,CVX
8/28/17,109.49,109.72,107.21,108.94,764187,CXO
8/28/17,68.08,68.18,67.43,67.81,10797585,C
8/28/17,46.83,47.21,46.65,46.95,7816364,DAL
8/28/17,116.44,116.53,115.11,115.96,1471488,DE
8/28/17,59.83,59.96,59.01,59.1,1200014,DFS
8/28/17,107.35,107.445,106.44,107.04,912688,DGX
8/28/17,77.74,78.62,77.32,77.37,2803672,DG
8/28/17,35.81,35.95,35.18,35.31,3213248,DHI
8/28/17,82.42,82.59,82.14,82.37,1710600,DHR
8/28/17,22.71,23.31,22.7,22.81,4610439,DISCA
8/28/17,21.45,21.99,21.45,21.52,2160897,DISCK
8/28/17,56.61,57.02,56.44,56.66,901075,DISH
8/28/17,102.49,102.85,102.08,102.56,5630425,DIS
8/28/17,118.29,118.89,116.9,117.57,793195,DLR
8/28/17,80.78,81.5,80.21,80.38,2474987,DLTR
8/28/17,85.66,85.66,84.3888,84.48,687637,DOV
8/28/17,90.57,90.91,90.33,90.34,1198449,DPS
8/28/17,29.49,29.56,29.14,29.3,1661239,DRE
8/28/17,83.65,85.23,83.27,84.84,2017553,DRI
8/28/17,111.69,112.35,111.69,112.14,552087,DTE
8/28/17,87.37,87.5,86.97,87.42,1185375,DUK
8/28/17,57.54,57.78,57.2,57.32,1053436,DVA
8/28/17,31.27,31.27,30.47,30.93,2966973,DVN
8/28/17,84.89,85.07,84.12,84.79,737182,DXC
8/28/17,80.22,80.34,79.81,80.14,1700881,D
8/28/17,117.52,119.04,116.95,118.73,1775285,EA
8/28/17,34.75,34.9,34.66,34.81,5075346,EBAY
8/28/17,131.01,131.52,130.51,131.46,745024,ECL
8/28/17,84.66,84.7604,84.25,84.59,825298,ED
8/28/17,141,141.28,140.09,140.62,476730,EFX
8/28/17,81,81.07,80.59,80.86,1014252,EIX
8/28/17,105,106.81,104.3,105.96,3841515,EL
8/28/17,85.22,85.52,84.61,85.43,738589,EMN
8/28/17,58.68,58.74,58.06,58.4,1526444,EMR
8/28/17,84.35,84.42,82.25,83.4,2377458,EOG
8/28/17,467.68,468.86,460.96,462.91,304901,EQIX
8/28/17,67.99,68.09,66.93,67.37,915453,EQR
8/28/17,60.88,61.09,60.2,60.83,1324847,EQT
8/28/17,61.06,61.6,60.99,61.17,2196113,ESRX
8/28/17,265.87,266.345,263.52,266.07,236526,ESS
8/28/17,63.11,63.35,62.99,63.27,1147000,ES
8/28/17,41.17,41.36,40.85,41.03,2748808,ETFC
8/28/17,70.98,71.14,70.25,70.44,1319877,ETN
8/28/17,80,80.015,79.46,79.84,786728,ETR
8/28/17,52.14,52.22,51.07,51.53,1563237,EVHC
8/28/17,112.56,113.45,112.47,113.11,1050249,EW
8/28/17,38.37,38.42,37.98,38.27,3883171,EXC
8/28/17,55.26,55.48,54.94,55.44,656840,EXPD
8/28/17,143.72,143.99,141.21,142.53,6694741,EXPE
8/28/17,76.99,77.4162,76.52,77.27,595756,EXR
8/28/17,41.75,42.07,41.26,41.58,2448062,FAST
8/28/17,62.66,62.66,61.82,61.95,656841,FBHS
8/28/17,166.91,167.7,166.33,167.24,8553741,FB
8/28/17,15.4,15.67,15.3841,15.53,13379262,FCX
8/28/17,208.43,209.2388,207.8268,208.84,640079,FDX
8/28/17,32.77,32.89,32.62,32.8,2285908,FE
8/28/17,117.59,118.37,117.13,117.71,262832,FFIV
8/28/17,122.66,123.1,122.5,122.83,445820,FISV
8/28/17,91.64,91.86,91.36,91.79,671562,FIS
8/28/17,26.73,26.83,26.47,26.59,4845857,FITB
8/28/17,37.98,38.01,37.3,37.48,1955945,FLIR
8/28/17,38.06,38.2,37.535,37.7,1997038,FLR
8/28/17,38.44,38.7,37.865,38.4,936376,FLS
8/28/17,35.92,35.92,35.05,35.7,3763764,FL
8/28/17,84.35,84.81,84.08,84.54,542004,FMC
8/28/17,27.31,27.54,27.2,27.25,5471216,FOXA
8/28/17,26.86,27.02,26.71,26.76,1549647,FOX
8/28/17,128.29,128.54,125.18,125.41,379820,FRT
8/28/17,25.82,25.855,25.375,25.5,2302730,FTI
8/28/17,64.95,65.06,64.245,64.49,697203,FTV
8/28/17,10.86,10.88,10.73,10.79,22307395,F
8/28/17,199.91,199.91,197.7,197.87,808647,GD
