date,close,volume,open,high,low
10/21/11,123.97,278436000,123.09,124.12,122.72
10/24/11,125.49,201385800,124.17,125.8,124.06
10/25/11,123.049,263863000,124.89,124.95,122.78
10/26/11,124.3,288355900,124.35,124.77,122.21
10/27/11,128.63,389043900,127.63,129.42,124.3187
10/28/11,128.6,225355000,128,128.85,127.8
10/31/11,125.5,227089700,127.16,128.6239,125.32
11/1/11,122.002,414714700,122.03,123.51,121.52
11/2/11,123.99,244430900,123.83,124.4,122.7905
11/3/11,126.25,285911200,125.27,126.5,123.595
11/4/11,125.481,248817600,125.23,125.7,124.01
11/7/11,126.26,196138000,125.39,126.39,124.2
11/8/11,127.88,223801100,126.92,128.02,125.71
11/9/11,123.161,336895300,124.89,125.8,122.86
11/10/11,124.32,231584200,124.79,124.94,123.02
11/11/11,126.66,189646000,125.83,126.99,125.79
11/14/11,125.46,157849900,126.19,127.45,124.92
11/15/11,126.083,184145100,125.17,126.75,124.72
11/16/11,124.08,233674900,124.81,126.34,123.9
11/17/11,122.105,330018400,123.85,124.16,121.23
11/18/11,121.979,214818900,122.5,122.75,121.47
11/21/11,119.661,225563200,120.2,120.35,118.65
11/22/11,119.19,215944100,119.4,120.1,118.52
11/23/11,116.56,223922900,118.07,119.19,116.56
11/25/11,116.34,99556980,116.38,117.7,116.2
11/28/11,119.71,209655100,119.54,120.18,118.82
11/29/11,120.05,198642000,120.05,121,119.61
11/30/11,124.99,322228200,123.49,125.22,119.9971
12/1/11,124.97,176461200,124.85,125.64,124.43
12/2/11,124.86,220616200,126.12,126.5,124.78
12/5/11,126.22,224694600,126.84,127.18,125.44
12/6/11,126.26,168656900,126.21,127.11,125.76
12/7/11,126.73,236735000,125.84,127.26,124.97
12/8/11,123.95,239940900,125.9,126.18,123.65
12/9/11,126.05,208756200,124.51,126.37,124.4
12/12/11,124.21,214840600,124.95,124.97,123.16
12/13/11,123.05,244163900,124.86,125.57,122.45
12/14/11,121.74,237546600,122.56,123.03,121.47
12/15/11,122.185,197126700,123.03,123.2,121.99
12/16/11,121.59,219582900,122.23,122.95,121.3
12/19/11,120.29,182848900,122.06,122.32,120.03
12/20/11,123.93,224522000,122.18,124.14,120.3702
12/21/11,124.17,192853700,123.93,124.36,122.75
12/22/11,125.27,118942000,124.63,125.4,124.2324
12/23/11,126.39,91777140,125.67,126.43,125.41
12/27/11,126.49,85490860,126.17,126.82,126.06
12/28/11,124.83,118359100,126.51,126.53,124.73
12/29/11,126.12,123001900,125.24,126.25,124.8566
12/30/11,125.5,95270800,126.02,126.33,125.5
1/3/12,127.495,193261900,127.76,128.38,127.43
1/4/12,127.7,126609200,127.2,127.81,126.71
1/5/12,128.04,172362800,127.01,128.23,126.43
1/6/12,127.71,146255100,128.2,128.22,127.29
1/9/12,128.02,99211500,128,128.18,127.41
1/10/12,129.13,114618200,129.39,129.65,128.95
1/11/12,129.2,111200000,128.73,129.37,128.52
1/12/12,129.51,119108700,129.57,129.7,128.54
1/13/12,128.84,179551300,128.64,129.05,127.72
1/17/12,129.34,131899600,130.08,130.32,128.8957
1/18/12,130.77,162889100,129.31,130.84,129.08
1/19/12,131.46,125915600,131.22,131.57,130.8
1/20/12,131.54,137999900,131.24,131.95,130.92
1/23/12,131.61,129124400,131.51,132.25,130.98
1/24/12,131.46,102628200,130.8,131.5,130.6
1/25/12,132.56,198474400,131.26,132.87,130.75
1/26/12,131.88,184537100,133.15,133.4,131.36
1/27/12,131.82,135133800,131.24,132.05,131.15
1/30/12,131.37,146731700,130.51,131.44,130.06
1/31/12,131.32,157052600,132.02,132.18,130.68
2/1/12,132.47,165722800,132.29,133.14,132.13
2/2/12,132.68,112894500,132.73,133.02,132.21
2/3/12,134.54,160448400,134,134.62,133.77
2/6/12,134.45,107512800,133.98,134.5134,133.83
2/7/12,134.79,135074900,134.17,135.02,133.64
2/8/12,135.19,138423500,134.86,135.22,134.31
2/9/12,135.36,148275000,135.41,135.59,134.56
2/10/12,134.361,167635100,134.16,134.47,133.84
2/13/12,135.36,115046500,135.32,135.52,134.74
2/14/12,135.19,164795400,135,135.27,134.25
2/15/12,134.56,194470000,135.63,135.83,134.29
2/16/12,136.049,186151200,134.57,136.17,134.33
2/17/12,136.41,128799700,136.52,136.6275,135.96
2/21/12,136.47,133877900,136.73,137.05,136.05
2/22/12,136.032,123970500,136.26,136.55,135.79
2/23/12,136.631,137451500,135.96,136.73,135.5
2/24/12,136.93,105423000,136.93,137.2,136.63
2/27/12,137.16,141071900,136.02,137.53,135.8
2/28/12,137.559,129131500,137.2,137.72,136.93
2/29/12,137.02,185551400,137.76,138.19,136.54
3/1/12,137.73,144732000,137.31,137.99,136.9312
3/2/12,137.312,119019800,137.64,137.82,137
3/5/12,136.75,140487400,137.1,137.2,136.28
3/6/12,134.75,201735200,135.35,135.43,134.36
3/7/12,135.69,143541400,135.06,135.91,134.93
3/8/12,137.04,116651000,136.52,137.32,136.24
3/9/12,137.57,122721100,137.3,137.93,137.13
3/12/12,137.58,103860200,137.55,137.76,137.09
3/13/12,140.062,182857500,138.32,140.13,138.09
3/14/12,139.91,143933000,140.1,140.445,139.48
3/15/12,140.72,164849700,140.12,140.78,139.76
3/16/12,140.3,151698700,140.36,140.48,140
3/19/12,140.85,125201100,140.21,141.28,140.11
3/20/12,140.44,121615500,140.05,140.61,139.64
3/21/12,140.21,122203000,140.52,140.65,139.92
3/22/12,139.2,134993400,139.18,139.55,138.74
3/23/12,139.65,120369700,139.32,139.81,138.55
3/26/12,141.61,119364900,140.65,141.61,140.6
3/27/12,141.17,119531100,141.74,141.83,141.08
3/28/12,140.47,148390300,141.1,141.32,139.64
3/29/12,140.23,164856400,139.64,140.4934,139.09
3/30/12,140.81,135031600,140.92,141.05,140.05
4/2/12,141.84,151572100,140.64,142.21,140.36
4/3/12,141.26,155694800,141.64,141.8826,140.43
4/4/12,139.86,146720500,140.22,140.339,139.34
4/5/12,139.79,137117100,139.38,140.2,139.26
4/9/12,138.22,127379700,138.03,139.8444,137.84
4/10/12,135.9,235060000,137.95,138.34,135.76
4/11/12,137,153290900,137.29,137.54,136.75
4/12/12,138.79,153528500,137.13,138.9,137.03
4/13/12,137.14,168967500,138.47,138.8168,137.01
4/16/12,137.05,147646100,137.84,138.04,136.58
4/17/12,139.082,144612500,137.84,139.36,137.698
4/18/12,138.61,122716800,138.46,139.08,138.38
4/19/12,137.72,198175800,138.63,139.15,137.07
4/20/12,137.95,142743300,138.33,138.83,137.87
4/23/12,136.79,171696900,136.54,136.91,135.94
4/24/12,137.31,137213500,136.91,137.66,136.8
4/25/12,139.19,150131000,138.65,139.25,138.53
4/26/12,140.16,135323000,138.89,140.32,138.81
4/27/12,140.39,123858100,140.58,140.79,139.8
4/30/12,139.87,114987800,140.11,140.21,139.49
5/1/12,140.74,138695300,139.79,141.66,139.63
5/2/12,140.325,120969500,139.92,140.46,139.46
5/3/12,139.25,143410300,140.34,140.45,138.99
5/4/12,137,193308800,138.515,139.3012,136.92
5/7/12,137.1,127621500,136.51,137.56,136.46
5/8/12,136.55,212601600,136.28,136.77,134.92
5/9/12,135.74,220502700,135.1,136.61,134.49
5/10/12,136.02,149857100,136.68,136.85,135.71
5/11/12,135.61,152972800,135.17,136.87,135.11
5/14/12,134.11,163101700,134.31,135.6144,133.91
5/15/12,133.34,207222100,134.02,134.81,133.13
5/16/12,132.829,206954700,133.94,134.55,132.8
5/17/12,130.86,247442900,132.86,133.02,130.79
5/18/12,129.74,319312700,131.37,131.6,129.55
5/21/12,131.97,176691800,130.16,132.02,129.95
5/22/12,132.2,197220400,132.31,133.23,131.34
5/23/12,132.27,204606800,131.25,132.46,129.99
5/24/12,132.53,166970800,132.63,132.84,131.42
5/25/12,132.1,135375800,132.48,132.85,131.78
5/29/12,133.7,152428000,133.16,133.93,131.17
5/30/12,131.76,162135900,132.56,133.6924,131.49
5/31/12,131.47,195801000,131.71,132.45,130.34
6/1/12,128.16,253012100,129.41,131.5042,128.16
6/4/12,128.1,202287000,128.39,128.74,127.135
6/5/12,129.07,163675900,127.85,129.26,127.78
6/6/12,131.97,183791200,129.97,132.03,129.93
6/7/12,132.05,184558300,133.47,133.53,131.78
6/8/12,133.1,143424100,131.71,133.125,131.29
6/11/12,131.415,169418700,134.17,134.25,131.28
6/12/12,132.92,181692800,131.79,133.01,131.16
6/13/12,132.07,171922600,132.53,133.36,131.62
6/14/12,133.47,230429100,132.34,134,131.98
6/15/12,134.14,168981200,133.38,134.26,133.1
6/18/12,134.4,131131900,133.58,134.73,133.28
6/19/12,135.7,137142400,135.08,136.25,134.3714
6/20/12,135.48,206292700,135.71,136.1,134.27
6/21/12,132.44,204979100,135.64,135.78,132.33
6/22/12,133.46,129826500,133.13,133.71,132.62
6/25/12,131.32,146245400,132.05,132.1,130.85
6/26/12,131.98,141376200,131.7,132.38,130.93
6/27/12,133.173,107973200,132.42,133.43,131.9667
6/28/12,132.79,168914500,132.29,132.99,131.28
6/29/12,136.105,211933400,135.2,136.27,134.85
7/2/12,136.51,129022800,136.48,136.65,135.52
7/3/12,137.412,80450170,136.48,137.51,136.34
7/5/12,136.79,126019900,136.9,137.8,136.29
7/6/12,135.49,151088600,135.47,135.77,134.85
7/9/12,135.32,103692900,135.38,135.57,134.7
7/10/12,134.14,162695900,136.01,136.23,133.68
7/11/12,134.16,142429100,134.21,134.6,133.38
7/12/12,133.51,143410600,133.38,134.2269,132.6
7/13/12,135.75,129591300,133.86,135.89,133.84
7/16/12,135.43,97407590,135.44,135.83,134.9
7/17/12,136.36,138562200,135.97,136.64,134.55
7/18/12,137.37,113109700,136.04,137.64,135.96
7/19/12,137.73,129722900,137.65,138.18,137.21
7/20/12,136.47,142808200,136.95,137.16,136.32
7/23/12,135.09,144742300,134.47,136.3852,133.84
7/24/12,133.925,172955200,135.19,135.25,133.03
7/25/12,133.96,128999400,134.21,134.56,133.25
7/26/12,136.17,156021400,135.89,136.46,135.26
7/27/12,138.675,236664300,136.89,139.07,136.1364
7/30/12,138.68,106708900,138.52,139.339,138.27
7/31/12,137.71,120480100,138.49,138.87,137.71
8/1/12,137.59,138248100,138.7,138.73,137.4
8/2/12,136.64,198342700,136.55,137.57,135.58
8/3/12,139.349,157697800,138.56,139.64,136.6794
8/6/12,139.62,84837660,139.72,140.17,139.56
8/7/12,140.32,109386200,140.18,140.92,140.03
8/8/12,140.49,89633240,139.85,140.65,139.81
8/9/12,140.61,90077960,140.29,140.89,140.15
8/10/12,140.84,99716250,140.04,140.89,139.81
8/13/12,140.77,79340450,140.6,140.84,140.04
8/14/12,140.79,102195700,141.29,141.38,140.37
8/15/12,140.95,70967140,140.64,141.19,140.55
8/16/12,141.99,111930300,141.15,142.16,140.8
8/17/12,142.18,90745600,142.23,142.3,141.86
8/20/12,142.19,78075430,141.98,142.22,141.59
8/21/12,141.76,105386500,142.54,143.09,141.45
8/22/12,141.82,132911500,141.4,142.05,141.07
8/23/12,140.665,111345400,141.47,141.48,140.44
8/24/12,141.51,99405470,140.31,141.83,140.22
8/27/12,141.54,68705670,141.89,142.08,141.34
8/28/12,141.4,75590370,141.18,141.84,140.97
8/29/12,141.51,65350640,141.52,141.89,141.12
8/30/12,140.49,96437850,140.9,140.94,140.19
8/31/12,141.16,151855800,141.29,141.82,140.36
9/4/12,141.03,119428600,141.04,141.46,140.13
9/5/12,140.91,100468100,141.09,141.47,140.63
9/6/12,143.77,157843500,141.76,143.78,141.75
9/7/12,144.33,107149900,144.01,144.39,143.88
9/10/12,143.51,86192090,144.19,144.44,143.46
9/11/12,143.91,86066160,143.6,144.37,143.56
9/12/12,144.39,87582400,144.39,144.55,143.9
9/13/12,146.59,225215000,144.37,147.04,143.99
9/14/12,147.24,169526900,146.88,148.11,146.76
9/17/12,146.74,119130200,146.94,147.19,146.37
9/18/12,146.62,98279180,146.49,146.81,146.25
9/19/12,146.7,128138300,146.79,147.17,146.41
9/20/12,146.71,153842000,146.03,146.79,145.63
9/21/12,145.87,108492000,146.64,146.67,145.81
9/24/12,145.645,95573840,145.15,145.98,145.04
9/25/12,144.1,134021900,145.96,146.24,144.06
9/26/12,143.295,146254000,144.065,144.11,142.95
9/27/12,144.64,111619000,143.89,144.97,143.51
9/28/12,143.97,150571100,144.09,144.56,143.46
10/1/12,144.345,132784600,144.52,145.69,144.0082
10/2/12,144.5,113342000,144.92,145.15,143.83
10/3/12,145.09,120993300,144.89,145.43,144.13
10/4/12,146.125,124161400,145.64,146.34,145.44
10/5/12,146.14,124615500,146.91,147.16,145.7
10/8/12,145.642,78251370,145.6,146.1231,145.31
10/9/12,144.2,148417100,145.53,145.65,144.15
10/10/12,143.28,123812600,144.18,144.32,143.09
10/11/12,143.36,123519600,144.28,144.49,143.327
10/12/12,142.89,123574400,143.46,143.95,142.58
10/15/12,144.08,107442600,143.23,144.23,142.77
10/16/12,145.54,108483300,144.76,145.64,144.66
10/17/12,146.2,128742200,145.64,146.32,145.42
10/18/12,145.82,147954200,145.82,146.52,145.33
10/19/12,143.3896,185302900,145.55,145.56,143.05
10/22/12,143.41,125307200,143.15,143.67,142.28
10/23/12,141.42,191886000,141.86,142.06,140.83
10/24/12,141.02,119896700,141.93,142.1,140.8
10/25/12,141.43,134101500,142.02,142.28,140.57
10/26/12,141.35,9999999,141.3,141.84,140.39
10/31/12,141.35,103228300,141.85,142.03,140.68
11/1/12,142.83,99852090,141.65,143.01,141.52
11/2/12,141.56,137623500,143.68,143.72,141.41
11/5/12,141.8486,98300830,141.35,142.17,140.93
11/6/12,142.96,106549600,142.28,143.52,142.13
11/7/12,139.72,261905200,141.66,141.68,139.06
11/8/12,138.04,181308400,139.7,140.41,137.93
11/9/12,138.16,200871900,137.62,139.44,137.55
11/12/12,138.265,97279020,138.59,138.81,137.96
11/13/12,137.79,122785900,137.54,139.25,137.36
11/14/12,135.9299,190230900,138.21,138.43,135.62
11/15/12,135.7,177905200,135.98,136.4901,135.18
11/16/12,136.37,239288900,135.9,136.64,134.7
11/19/12,139.13,150573800,137.9,139.15,136.4057
11/20/12,139.19,119380600,138.91,139.42,138.08
11/21/12,139.45,81529320,139.31,139.57,139.03
11/23/12,141.35,65409150,140.13,141.4,140.04
11/26/12,141.05,98114700,140.65,141.3563,140.19
11/27/12,140.33,127721800,140.91,141.39,140.24
11/28/12,141.46,176211000,139.76,141.54,139
11/29/12,142.12,150637600,141.99,142.51,141.37
11/30/12,142.155,135979000,142.14,142.42,141.66
12/3/12,141.45,124366800,142.8,142.92,141.34
12/4/12,141.25,126605500,141.44,141.87,140.87
12/5/12,141.5,147051900,141.37,142.16,140.37
12/6/12,141.98,97551100,141.37,142.04,141.16
12/7/12,142.415,108557900,142.53,142.69,141.67
12/10/12,142.473,98322940,142.21,142.81,142.15
12/11/12,143.44,152237700,143.06,144.11,142.99
12/12/12,143.51,146713100,144,144.55,143.31
12/13/12,142.63,134955200,143.42,143.83,142.275
12/14/12,142.1051,137567300,142.32,142.58,141.88
12/17/12,143.77,141103400,142.47,143.85,142.43
12/18/12,145.37,177439600,144,145.5,143.79
12/19/12,144.29,150584100,145.53,145.58,144.24
12/20/12,145.12,167745600,144.38,145.14,143.98
12/21/12,142.79,244856800,142.17,144.0881,141.94
12/24/12,142.35,53874550,142.48,142.56,142.19
12/26/12,141.75,105874900,142.64,142.71,141.35
12/27/12,141.5616,167642200,141.79,142.08,139.92
12/28/12,140.03,147242200,140.64,141.42,139.87
12/31/12,142.41,243245200,139.66,142.56,139.54
1/2/13,146.06,191654500,145.11,146.15,144.73
1/3/13,145.7341,144662700,145.99,146.37,145.34
1/4/13,146.37,116733500,145.97,146.61,145.67
1/7/13,145.9695,108835600,145.85,146.4442,145.43
1/8/13,145.5496,121122400,145.71,145.91,144.98
1/9/13,145.92,90549270,145.87,146.32,145.64
1/10/13,147.08,130476700,146.73,147.09,145.97
1/11/13,147.07,113872700,147.04,147.15,146.61
1/14/13,146.97,89485000,146.89,147.07,146.43
1/15/13,147.07,93112030,146.29,147.21,146.2
1/16/13,147.05,104738300,146.77,147.28,146.61
1/17/13,148,133440000,147.7,148.42,147.1446
1/18/13,148.33,169624700,147.97,148.49,147.43
1/22/13,149.13,111655500,148.33,149.13,147.98
1/23/13,149.37,103845800,149.13,149.5,148.86
1/24/13,149.41,146135100,149.15,150.14,149.01
1/25/13,150.25,147134700,149.88,150.25,149.3726
1/28/13,150.07,113188900,150.29,150.33,149.51
1/29/13,150.66,105583100,149.77,150.85,149.67
1/30/13,150.07,137272900,150.64,150.94,149.93
1/31/13,149.7,108420400,149.89,150.38,149.6
2/1/13,151.24,130970600,150.65,151.42,150.39
2/4/13,149.535,158846000,150.32,151.2679,149.43
2/5/13,151.05,113809800,150.35,151.48,150.29
2/6/13,151.16,138603300,150.52,151.26,150.41
2/7/13,150.96,162368300,151.205,151.35,149.86
2/8/13,151.8,99038790,151.22,151.89,151.22
2/11/13,151.77,73657420,151.74,151.9,151.3938
2/12/13,152.02,65294900,151.78,152.3,151.61
2/13/13,152.151,82208140,152.33,152.61,151.72
2/14/13,152.29,80238140,151.69,152.47,151.52
2/15/13,152.11,207905700,152.43,152.59,151.55
2/19/13,153.25,95040860,152.37,153.28,152.1629
2/20/13,151.34,160276600,153.14,153.19,151.26
2/21/13,150.42,181241600,150.96,151.4218,149.94
2/22/13,151.89,106182800,151.15,151.89,150.4913
2/25/13,149,237231600,152.63,152.86,149
2/26/13,150.02,186261600,149.72,150.2,148.73
2/27/13,151.91,146018400,149.89,152.33,149.76
2/28/13,151.61,123943000,151.9,152.87,151.41
3/1/13,152.11,170601500,151.09,152.34,150.41
3/4/13,152.92,97326850,151.76,152.92,151.52
3/5/13,154.29,121362700,153.66,154.7,153.64
3/6/13,154.5,94324850,154.84,154.92,154.16
3/7/13,154.776,85609670,154.7,154.98,154.52
3/8/13,155.44,123443600,155.46,155.65,154.66
3/11/13,156.03,83295090,155.325,156.04,155.13
3/12/13,155.68,105659900,155.92,156.1,155.21
3/13/13,155.905,92235660,155.76,156.12,155.23
3/14/13,156.73,125805300,156.31,156.8,155.9078
3/15/13,155.83,138387500,155.85,156.04,155.31
3/18/13,154.97,126541100,154.34,155.64,154.2
3/19/13,154.61,167138900,155.3,155.51,153.59
3/20/13,155.69,113606700,155.52,155.95,155.26
3/21/13,154.359,128391900,154.76,155.6389,154.1
3/22/13,155.6,111033600,154.85,155.6,154.73
3/25/13,154.95,151100300,156.01,156.27,154.35
3/26/13,156.19,86199850,155.59,156.23,155.42
3/27/13,156.19,99850270,155.26,156.245,155
3/28/13,156.67,102741800,156.09,156.85,155.75
4/1/13,156.05,99128670,156.59,156.91,155.67
4/2/13,156.82,101325400,156.61,157.21,156.37
4/3/13,155.23,153842000,156.91,157.03,154.82
4/4/13,155.86,131778000,155.43,156.17,155.09
4/5/13,155.158,159552500,153.95,155.35,153.77
4/8/13,156.21,86391690,155.27,156.22,154.75
4/9/13,156.75,100747200,156.5,157.32,155.98
4/10/13,158.67,135060300,157.17,158.87,157.13
4/11/13,159.19,110007900,158.7,159.71,158.54
4/12/13,158.8,116108400,158.68,159.04,157.92
4/15/13,155.118,215943500,158,158.13,155.1
4/16/13,157.41,147189400,156.29,157.49,155.91
4/17/13,155.11,226469200,156.29,156.32,154.28
4/18/13,154.14,167319200,155.37,155.41,153.55
4/19/13,155.48,149492400,154.5,155.55,154.12
4/22/13,156.17,106455900,155.78,156.54,154.75
4/23/13,157.78,165716500,156.95,157.93,156.17
4/24/13,157.88,95014120,157.83,158.3,157.54
4/25/13,158.52,130813800,158.34,159.27,158.1
4/26/13,158.24,95840090,158.33,158.6,157.73
4/29/13,159.3,88453810,158.67,159.65,158.42
4/30/13,159.68,115807700,159.27,159.72,158.61
5/1/13,158.28,138694300,159.33,159.41,158.1
5/2/13,159.75,96313320,158.68,159.89,158.53
5/3/13,161.368,143975800,161.14,161.88,159.782
5/6/13,161.78,66700110,161.49,162.01,161.42
5/7/13,162.5999,89907260,162.13,162.65,161.67
5/8/13,163.34,96924850,162.42,163.39,162.33
5/9/13,162.881,106533000,163.27,163.7,162.47
5/10/13,163.41,103035000,162.99,163.5498,162.51
5/13/13,163.54,81678130,163.2,163.81,162.82
5/14/13,165.23,118616400,163.67,165.35,163.67
5/15/13,166.115,120578600,164.96,166.45,164.91
5/16/13,165.34,109760300,165.78,166.36,165.09
5/17/13,166.94,129667800,165.95,167.04,165.73
5/20/13,166.93,84994240,166.78,167.58,166.61
5/21/13,167.17,95640640,167.08,167.8,166.5
5/22/13,165.93,243596300,167.34,169.07,165.17
5/23/13,165.45,210748700,164.16,165.91,163.94
5/24/13,165.308,151486500,164.47,165.3805,163.98
5/28/13,166.3,143326100,167.04,167.78,165.81
5/29/13,165.22,160156600,165.42,165.8,164.34
5/30/13,165.83,106431300,165.35,166.59,165.22
5/31/13,163.445,176211800,165.37,166.31,163.13
6/3/13,164.35,167951300,163.83,164.46,162.6599
6/4/13,163.56,157443600,164.44,165.1,162.73
6/5/13,161.272,211143000,163.09,163.42,161.13
6/6/13,162.73,200028000,161.2,162.74,160.25
6/7/13,164.8,185733300,163.85,164.95,163.14
6/10/13,164.8,102479900,165.31,165.4,164.37
6/11/13,163.098,159367900,163.3,164.54,162.739
6/12/13,161.75,176948100,164.22,164.39,161.6
6/13/13,164.21,163116700,161.66,164.5,161.3
6/14/13,163.175,141003300,164.03,164.67,162.91
6/17/13,164.44,136042500,164.29,165.22,163.2192
6/18/13,165.735,114527700,164.53,165.99,164.52
6/19/13,163.45,205854900,165.6,165.89,163.38
6/20/13,159.4,320545400,161.86,163.4668,158.98
6/21/13,159.07,270455000,159.64,159.76,157.47
6/24/13,157.06,221810000,157.41,158.43,155.73
6/25/13,158.575,161955400,158.48,160.1,157.42
6/26/13,160.14,134678800,159.87,160.5,159.25
6/27/13,161.08,129356900,161.1,161.82,160.95
6/28/13,160.42,156611200,160.63,161.4,159.86
7/1/13,161.36,131502600,161.26,162.48,161.08
7/2/13,161.21,144717800,161.12,162.3,160.5
7/3/13,161.28,75216340,160.48,161.77,160.22
7/5/13,163.02,122308200,162.47,163.08,161.3
7/8/13,163.945,106769100,163.86,164.39,163.58
7/9/13,165.13,119185700,164.98,165.33,164.27
7/10/13,165.192,120163000,164.97,165.75,164.63
7/11/13,167.44,135455000,167.11,167.61,165.1774
7/12/13,167.51,102135100,167.39,167.9332,167.13
7/15/13,168.155,69378040,167.97,168.39,167.68
7/16/13,167.525,87040310,168.26,168.36,167.07
7/17/13,167.9501,91745390,168.16,168.48,167.73
7/18/13,168.87,103941100,168.31,169.27,168.2
7/19/13,169.17,103697200,168.52,169.23,168.31
7/22/13,169.5,79303210,169.41,169.74,169.01
7/23/13,169.14,80259720,169.8,169.83,169.05
7/24/13,168.52,112777900,169.79,169.86,168.18
7/25/13,168.93,111054400,168.22,169.08,167.94
7/26/13,169.11,107675400,168.22,169.16,167.52
7/29/13,168.59,79697560,168.68,169.06,168.11
7/30/13,168.588,85104340,169.1,169.28,168.19
7/31/13,168.71,142300900,168.94,169.85,168.49
8/1/13,170.66,110180200,169.99,170.81,169.9
8/2/13,170.95,91001090,170.28,170.9725,170.05
8/5/13,170.7,53756740,170.57,170.96,170.35
8/6/13,169.73,87329520,170.37,170.7402,169.35
8/7/13,169.18,84595660,169.19,169.43,168.55
8/8/13,169.8,101933800,169.98,170.18,168.93
8/9/13,169.31,91764770,169.58,170.1,168.72
8/12/13,169.111,68436540,168.46,169.31,168.38
8/13/13,169.61,80643640,169.41,169.9,168.41
8/14/13,168.74,79472280,169.53,169.8,168.7
8/15/13,166.38,152034400,167.41,167.43,166.09
8/16/13,165.83,130567900,166.06,166.63,165.5
8/19/13,164.77,96318880,165.64,166.21,164.76
8/20/13,165.58,89217020,165.04,166.2,164.86
8/21/13,164.56,159319100,165.12,166.03,164.19
8/22/13,166.06,101368100,164.9,166.3,164.89
8/23/13,166.62,90870320,166.55,166.83,165.77
8/26/13,166,89475710,166.79,167.3,165.89
8/27/13,163.33,158281400,164.36,166.0024,163.21
8/28/13,163.91,107694100,163.26,164.49,163.05
8/29/13,164.17,118861100,163.55,165.04,163.4
8/30/13,163.65,134571600,164.51,164.53,163.17
9/3/13,164.39,142322800,165.23,165.58,163.7
9/4/13,165.75,95206890,164.43,166.03,164.135
9/5/13,165.96,62943600,165.85,166.4,165.73
9/6/13,166.04,159614800,166.51,166.98,164.48
9/9/13,167.634,83392980,166.45,167.73,166.45
9/10/13,168.87,103397000,168.64,168.9,168.26
9/11/13,169.4,94282020,168.64,169.4,168.35
9/12/13,168.95,83098160,169.34,169.56,168.72
9/13/13,169.33,72463420,169.13,169.46,168.74
9/16/13,170.31,126097900,171.16,171.24,170.04
9/17/13,171.07,82139260,170.46,171.11,170.46
9/18/13,173.051,203004600,171.01,173.52,170.58
9/19/13,172.76,146407400,173.52,173.6,172.585
9/20/13,170.72,132405500,172.33,172.33,170.58
9/23/13,169.93,104516600,170.49,170.65,169.39
9/24/13,169.53,101010600,169.9,170.53,169.21
9/25/13,169.04,117189500,169.64,169.98,168.89
9/26/13,169.69,77002020,169.32,170.17,169.05
9/27/13,168.909,98708380,168.84,169.14,168.47
9/30/13,168.01,143590600,167.48,168.54,167.15
10/1/13,169.34,125658900,168.14,169.5,167.9671
10/2/13,169.18,112796700,168.35,169.3422,167.83
10/3/13,167.62,176530200,168.79,168.94,166.84
10/4/13,168.89,96846070,167.75,169.06,167.53
10/7/13,167.43,96034440,167.42,168.45,167.25
10/8/13,165.48,176584600,167.4,167.62,165.36
10/9/13,165.6,168208700,165.8,166.2,164.53
10/10/13,169.17,192484200,167.29,169.26,167.23
10/11/13,170.26,104957000,168.91,170.32,168.77
10/14/13,170.94,111805000,169.21,171.08,169.08
10/15/13,169.7,153895800,170.51,171.15,169.47
10/16/13,172.07,160972100,170.72,172.16,170.635
10/17/13,173.22,128904200,171.37,173.32,171.34
10/18/13,174.388,138224500,173.86,174.51,173.51
10/21/13,174.4,104017700,174.45,174.75,174.01
10/22/13,175.41,126518800,174.91,175.93,174.4262
10/23/13,174.57,105301400,174.81,174.89,173.96
10/24/13,175.15,70084910,174.92,175.37,174.51
10/25/13,175.95,93506930,175.51,176,175.17
10/28/13,176.23,84621650,175.89,176.47,175.7
10/29/13,177.17,87242650,176.63,177.24,176.38
10/30/13,176.29,139619700,177.38,177.51,175.66
10/31/13,175.79,133361400,176.15,176.89,175.53
11/1/13,176.21,139761000,176.02,176.61,175.22
11/4/13,176.83,85476660,176.69,176.9,175.9825
11/5/13,176.27,85484030,176.14,176.75,175.57
11/6/13,177.17,87107180,177.03,177.5,176.54
11/7/13,174.93,156182400,177.5,177.64,174.76
11/8/13,177.29,136646700,174.87,177.31,174.85
11/11/13,177.32,66267300,177.12,177.53,176.91
11/12/13,176.96,83798500,176.94,177.36,176.37
11/13/13,178.38,102900200,176.09,178.4261,176.09
11/14/13,179.27,103156300,178.54,179.42,178.25
11/15/13,180.05,102745200,179.56,180.12,179.33
11/18/13,179.42,104600700,180.35,180.5,179.02
11/19/13,179.03,93059340,179.33,179.87,178.72
11/20/13,178.47,124716100,179.39,179.93,177.98
11/21/13,179.91,91787920,178.97,180.05,178.86
11/22/13,180.81,81234750,179.98,180.83,179.77
11/25/13,180.63,79229870,181.13,181.17,180.37
11/26/13,180.68,86715530,180.72,181.22,180.405
11/27/13,181.12,58237350,180.87,181.24,180.65
11/29/13,181,55870900,181.32,181.75,180.8
12/2/13,180.53,99564260,181.09,181.43,180.25
12/3/13,179.75,116202100,179.94,180.39,179.17
12/4/13,179.73,122884000,179.1,180.48,178.35
12/5/13,178.94,106187100,179.41,179.74,178.7701
12/6/13,180.94,127591900,180.67,181.11,180.15
12/9/13,181.4,69850100,181.47,181.67,181.16
12/10/13,180.75,74334270,180.98,181.36,180.635
